GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "45001","Abbeville, SC",5,CAINC30,200,"...","  Supplements to wages and salaries","Thousands of dollars",3862,4049,4394,5409,6285,7145,7384,8829,10223,11638,12813,13730,16227,17127,19143,20469,21799,23769,27051,28032,30015,31857,32945,40616,41238,43131,41564,42869,46137,48591,53138,58684,57689,52403,52829,54983,57619,58577,59724,62170,55175,54730,58231,57655,60569,64504,63999,65988,68076,74450,77045
 "45001","Abbeville, SC",5,CAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",2119,2277,2496,3031,3256,3616,4004,4695,5582,6238,6961,7631,8932,9829,10820,11225,12346,13608,16341,16503,18260,19474,20585,26654,27102,28209,26476,26841,28987,29950,33616,37151,37317,33992,35170,36635,38960,39728,42294,44928,39236,38959,41817,40952,43834,47472,46510,47965,49657,55352,57264
 "45001","Abbeville, SC",5,CAINC30,202,"...","   Employer contributions for government social insurance","Thousands of dollars",1743,1772,1898,2378,3029,3529,3380,4134,4641,5400,5852,6099,7295,7298,8323,9244,9453,10161,10710,11529,11755,12383,12360,13962,14136,14922,15088,16028,17150,18641,19522,21533,20372,18411,17659,18348,18659,18849,17430,17242,15939,15771,16414,16703,16735,17032,17489,18023,18419,19098,19781
 "45001","Abbeville, SC",5,CAINC30,210,"...","  Proprietors' income","Thousands of dollars",4004,4216,6167,5068,7712,6698,5953,6662,6809,7733,8588,7228,7329,7624,8255,10643,11848,11035,11957,13640,13232,12271,15691,15047,18920,20086,20642,19820,24361,29204,37619,36111,27940,28529,31428,32428,27966,25931,25640,23343,29256,36348,39481,43692,43426,45604,46441,48068,50710,47748,49935
 "45001","Abbeville, SC",5,CAINC30,220,"...","   Farm proprietors' income","Thousands of dollars",598,745,1970,493,2776,1753,787,780,921,1096,1538,-289,262,931,-369,483,1364,-239,1301,1514,1515,744,2235,861,2695,1901,1332,-173,1340,623,1808,3112,1629,-610,3020,4668,6987,3879,2044,-777,1794,1511,2699,2371,5245,5089,1538,-25,228,-469,-485
 "45001","Abbeville, SC",5,CAINC30,230,"...","   Nonfarm proprietors' income","Thousands of dollars",3406,3471,4197,4575,4936,4945,5166,5882,5888,6637,7050,7517,7067,6693,8624,10160,10484,11274,10656,12126,11717,11527,13456,14186,16225,18185,19310,19993,23021,28581,35811,32999,26311,29139,28408,27760,20979,22052,23596,24120,27462,34837,36782,41321,38181,40515,44903,48093,50482,48217,50420
 "45001","Abbeville, SC",5,CAINC30,240,"...","Total employment (number of jobs)","Number of jobs",8802,8850,8591,9097,9469,9390,8460,8886,9046,9206,9102,8657,8673,8393,8454,8524,8520,8565,8813,9006,9076,9246,9131,9695,9751,9822,10002,10420,10663,11755,12077,12517,10802,10204,9652,9692,9929,9709,9581,9344,8721,8638,8796,8707,8542,8527,8441,8715,8612,8676,8777
 "45001","Abbeville, SC",5,CAINC30,250,"..."," Wage and salary employment","Number of jobs",7769,7762,7466,8013,8364,8263,7267,7660,7719,7795,7694,7259,7299,6995,7021,7024,6923,6856,7145,7407,7416,7571,7366,7809,7843,7861,8002,8364,8504,8763,8970,9340,8790,8224,7632,7728,7735,7412,7020,6898,6271,6190,6127,6237,6070,6032,6097,6133,6071,6086,6135
 "45001","Abbeville, SC",5,CAINC30,260,"..."," Proprietors employment","Number of jobs",1033,1088,1125,1084,1105,1127,1193,1226,1327,1411,1408,1398,1374,1398,1433,1500,1597,1709,1668,1599,1660,1675,1765,1886,1908,1961,2000,2056,2159,2992,3107,3177,2012,1980,2020,1964,2194,2297,2561,2446,2450,2448,2669,2470,2472,2495,2344,2582,2541,2590,2642
 "45001","Abbeville, SC",5,CAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",401,416,431,442,448,467,528,575,599,613,621,612,594,571,591,585,590,594,591,599,602,602,600,613,619,610,607,596,596,607,595,561,560,483,474,466,474,470,497,511,514,513,517,505,497,492,491,493,487,483,483
 "45001","Abbeville, SC",5,CAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",632,672,694,642,657,660,665,651,728,798,787,786,780,827,842,915,1007,1115,1077,1000,1058,1073,1165,1273,1289,1351,1393,1460,1563,2385,2512,2616,1452,1497,1546,1498,1720,1827,2064,1935,1936,1935,2152,1965,1975,2003,1853,2089,2054,2107,2159
 "45001","Abbeville, SC",5,CAINC30,290,"...","Average earnings per job (dollars)","Dollars",4969,5077,5601,6091,6798,7123,7588,8424,9123,10091,10962,11913,13341,13836,15023,15916,16730,17172,18329,18935,19696,20097,20861,22313,22720,24072,24112,24443,26210,25608,27249,28480,29965,29272,30058,31269,30939,31533,31046,31717,31847,33005,33073,34531,36017,37757,38525,38789,40613,41716,43177
 "45001","Abbeville, SC",5,CAINC30,300,"..."," Average wages and salaries","Dollars",4618,4724,5030,5608,6022,6419,6999,7750,8485,9433,10186,11321,12626,13062,14187,14885,15729,16376,17149,17396,18274,18715,19256,20574,20577,22036,22365,22956,24575,25473,26570,28018,27083,26478,26973,27905,28650,29903,30212,30567,30826,31343,31533,31957,33552,35120,35222,36522,38045,39391,41073
 "45001","Abbeville, SC",5,CAINC30,310,"..."," Average nonfarm proprietors' income","Dollars",5389,5165,6048,7126,7513,7492,7768,9035,8088,8317,8958,9564,9060,8093,10242,11104,10411,10111,9894,12126,11075,10743,11550,11144,12587,13460,13862,13694,14729,11984,14256,12614,18121,19465,18375,18531,12197,12070,11432,12465,14185,18004,17092,21028,19332,20227,24233,23022,24577,22884,23353
 "45003","Aiken, SC",5,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",320434,330577,357781,392372,436225,482736,516641,587551,648793,724218,805509,905550,1010494,1083885,1179764,1343095,1476865,1573615,1645562,1792429,2080026,2216630,2340670,2516644,2622423,2686462,2784019,2880938,3053092,3264824,3391371,3614395,3687828,3832679,3982438,4120003,4323655,4571800,4859798,5098552,5183812,5376198,5675424,5795738,5801314,6062567,6420190,6594701,6901807,7236010,7577925
