region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,race,popestimate
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,5,487
3,South,5,South Atlantic,SC,45,South Carolina,2017,2,4,13596
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,6,11763
3,South,5,South Atlantic,SC,45,South Carolina,2017,2,1,399755
3,South,5,South Atlantic,SC,45,South Carolina,2017,3,1,372681
3,South,5,South Atlantic,SC,45,South Carolina,2017,3,4,14074
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,7,33620
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,2,144434
3,South,5,South Atlantic,SC,45,South Carolina,2017,2,3,2586
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,6,10948
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,5,468
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,3,1849
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,2,199819
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,1,268445
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,4,9105
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,2,173445
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,1,380727
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,1,713047
3,South,5,South Atlantic,SC,45,South Carolina,2018,5,7,18324
3,South,5,South Atlantic,SC,45,South Carolina,2017,4,4,11557
3,South,5,South Atlantic,SC,45,South Carolina,2018,5,2,172109
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,1,268862
3,South,5,South Atlantic,SC,45,South Carolina,2017,6,4,8487
3,South,5,South Atlantic,SC,45,South Carolina,2018,5,3,2802
3,South,5,South Atlantic,SC,45,South Carolina,2017,3,6,6168
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,2,166800
3,South,5,South Atlantic,SC,45,South Carolina,2017,4,1,431103
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,2,167575
3,South,5,South Atlantic,SC,45,South Carolina,2018,5,1,471283
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,4,14234
3,South,5,South Atlantic,SC,45,South Carolina,2018,6,3,2885
3,South,5,South Atlantic,SC,45,South Carolina,2017,4,3,2591
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,5,346
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,3,2313
3,South,5,South Atlantic,SC,45,South Carolina,2018,6,6,4631
3,South,5,South Atlantic,SC,45,South Carolina,2018,5,4,8754
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,5,243
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,6,12373
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,7,46246
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,4,12880
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,7,33148
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,7,31980
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,4,9218
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,7,46296
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,6,4851
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,4,9661
3,South,5,South Atlantic,SC,45,South Carolina,2018,6,4,9192
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,2,164787
3,South,5,South Atlantic,SC,45,South Carolina,2017,6,6,4291
3,South,5,South Atlantic,SC,45,South Carolina,2017,5,4,8323
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,6,5018
3,South,5,South Atlantic,SC,45,South Carolina,2017,5,2,170075
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,3,2611
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,2,139542
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,6,6586
3,South,5,South Atlantic,SC,45,South Carolina,2018,5,6,4678
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,7,34653
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,1,268334
3,South,5,South Atlantic,SC,45,South Carolina,2017,3,5,473
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,6,5098
3,South,5,South Atlantic,SC,45,South Carolina,2017,1,6,11127
3,South,5,South Atlantic,SC,45,South Carolina,2017,6,7,12699
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,7,15416
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,3,2858
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,2,142105
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,5,352
3,South,5,South Atlantic,SC,45,South Carolina,2018,6,1,686761
3,South,5,South Atlantic,SC,45,South Carolina,2017,3,2,163422
3,South,5,South Atlantic,SC,45,South Carolina,2017,3,3,2293
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,4,14823
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,4,14835
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,6,10227
3,South,5,South Atlantic,SC,45,South Carolina,2017,5,7,16855
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,5,474
3,South,5,South Atlantic,SC,45,South Carolina,2017,4,6,5040
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,7,47767
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,3,2563
3,South,5,South Atlantic,SC,45,South Carolina,2017,4,2,169788
3,South,5,South Atlantic,SC,45,South Carolina,2017,2,2,193135
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,2,196620
3,South,5,South Atlantic,SC,45,South Carolina,2017,5,3,2775
3,South,5,South Atlantic,SC,45,South Carolina,2018,6,5,207
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,6,5164
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,3,3062
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,3,2283
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,3,2680
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,2,164853
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,2,190360
3,South,5,South Atlantic,SC,45,South Carolina,2018,6,7,14003
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,7,45856
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,4,9884
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,1,376241
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,5,550
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,7,20040
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,1,421241
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,5,236
3,South,5,South Atlantic,SC,45,South Carolina,2017,5,1,464341
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,4,692
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,1,106356
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,7,4141
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,2,1101
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,7,3190
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,5,42
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,7,4312
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,2,617
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,2,4484
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,6,857
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,5,40
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,6,1059
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,4,2850
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,5,35
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,3,8317
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,2,3049
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,1,63717
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,1,88778
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,6,2254
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,6,912
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,1,105805
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,3,5990
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,7,1435
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,7,6012
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,3,8361
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,6,1034
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,6,739
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,1,64349
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,5,41
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,5,38
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,1,142983
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,2,971
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,1,85257
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,1,82715
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,1,63059
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,2,560
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,2,2119
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,3,5923
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,4,560
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,5,50
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,7,2899
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,3,10933
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,4,1484
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,4,1453
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,7,1195
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,7,4378
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,5,109
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,4,1929
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,1,82581
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,7,1725
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,5,68
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,5,63
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,4,1003
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,4,2936
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,5,49
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,1,86018
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,7,1286
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,6,2493
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,4,2060
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,3,4674
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,2,1638
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,5,51
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,4,1075
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,2,1676
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,1,106325
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,4,1960
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,4,1103
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,4,1552
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,2,2135
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,4,616
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,6,2367
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,5,33
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,3,8125
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,3,11106
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,3,8421
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,5,63
2,Midwest,4,West North Central,SD,46,South Dakota,2017,1,3,8482
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,7,4905
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,2,4473
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,4,2949
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,5,99
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,7,1881
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,6,2529
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,7,1996
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,2,2622
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,6,1542
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,5,42
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,7,5786
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,5,55
2,Midwest,4,West North Central,SD,46,South Dakota,2017,6,1,133254
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,6,789
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,1,138016
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,2,4413
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,7,4670
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,4,1999
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,7,5921
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,1,88405
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,3,6979
2,Midwest,4,West North Central,SD,46,South Dakota,2018,5,2,1043
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,4,1965
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,6,1515
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,7,4276
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,4,1929
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,7,3073
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,6,854
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,3,5165
2,Midwest,4,West North Central,SD,46,South Dakota,2018,6,3,4885
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,3,8036
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,6,2582
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,3,11100
2,Midwest,4,West North Central,SD,46,South Dakota,2017,3,6,1446
2,Midwest,4,West North Central,SD,46,South Dakota,2017,2,5,100
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,2,2817
2,Midwest,4,West North Central,SD,46,South Dakota,2017,4,3,7121
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,1,88061
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,1,80482
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,3,6801
2,Midwest,4,West North Central,SD,46,South Dakota,2017,5,3,5801
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,2,2065
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,2,687
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,6,943
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,6,2599
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,6,1033
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,1,84348
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,2,1746
3,South,6,East South Central,TN,47,Tennessee,2018,1,5,365
3,South,6,East South Central,TN,47,Tennessee,2018,6,5,304
3,South,6,East South Central,TN,47,Tennessee,2018,2,5,671
3,South,6,East South Central,TN,47,Tennessee,2019,2,1,662582
3,South,6,East South Central,TN,47,Tennessee,2019,4,6,7459
3,South,6,East South Central,TN,47,Tennessee,2017,3,2,142907
3,South,6,East South Central,TN,47,Tennessee,2017,6,5,271
3,South,6,East South Central,TN,47,Tennessee,2017,5,3,3223
3,South,6,East South Central,TN,47,Tennessee,2019,2,7,60013
3,South,6,East South Central,TN,47,Tennessee,2017,4,3,2748
3,South,6,East South Central,TN,47,Tennessee,2019,6,1,974665
3,South,6,East South Central,TN,47,Tennessee,2017,3,3,2067
3,South,6,East South Central,TN,47,Tennessee,2017,2,5,678
3,South,6,East South Central,TN,47,Tennessee,2017,5,1,701410
3,South,6,East South Central,TN,47,Tennessee,2017,3,1,602816
3,South,6,East South Central,TN,47,Tennessee,2018,2,7,58940
3,South,6,East South Central,TN,47,Tennessee,2018,5,7,20053
3,South,6,East South Central,TN,47,Tennessee,2018,4,4,17312
3,South,6,East South Central,TN,47,Tennessee,2018,6,4,11285
3,South,6,East South Central,TN,47,Tennessee,2019,5,5,360
3,South,6,East South Central,TN,47,Tennessee,2018,3,5,586
3,South,6,East South Central,TN,47,Tennessee,2018,6,7,14338
3,South,6,East South Central,TN,47,Tennessee,2019,4,4,18030
3,South,6,East South Central,TN,47,Tennessee,2018,5,5,327
3,South,6,East South Central,TN,47,Tennessee,2017,2,4,21678
3,South,6,East South Central,TN,47,Tennessee,2019,6,3,3561
3,South,6,East South Central,TN,47,Tennessee,2017,4,6,7277
3,South,6,East South Central,TN,47,Tennessee,2017,5,6,6885
3,South,6,East South Central,TN,47,Tennessee,2019,6,5,331
3,South,6,East South Central,TN,47,Tennessee,2018,3,6,9338
3,South,6,East South Central,TN,47,Tennessee,2018,1,4,12095
3,South,6,East South Central,TN,47,Tennessee,2017,4,1,687274
3,South,6,East South Central,TN,47,Tennessee,2017,2,7,58536
3,South,6,East South Central,TN,47,Tennessee,2019,1,3,1837
3,South,6,East South Central,TN,47,Tennessee,2017,2,2,174786
3,South,6,East South Central,TN,47,Tennessee,2018,2,1,653512
3,South,6,East South Central,TN,47,Tennessee,2017,6,2,116739
3,South,6,East South Central,TN,47,Tennessee,2019,4,1,665106
3,South,6,East South Central,TN,47,Tennessee,2019,5,4,12182
3,South,6,East South Central,TN,47,Tennessee,2017,6,3,3058
3,South,6,East South Central,TN,47,Tennessee,2018,3,2,143813
3,South,6,East South Central,TN,47,Tennessee,2018,5,3,3297
3,South,6,East South Central,TN,47,Tennessee,2017,2,1,644858
3,South,6,East South Central,TN,47,Tennessee,2018,4,6,7325
3,South,6,East South Central,TN,47,Tennessee,2018,5,4,11576
3,South,6,East South Central,TN,47,Tennessee,2017,4,7,34750
3,South,6,East South Central,TN,47,Tennessee,2017,4,2,141658
3,South,6,East South Central,TN,47,Tennessee,2017,3,7,55052
3,South,6,East South Central,TN,47,Tennessee,2017,4,5,392
3,South,6,East South Central,TN,47,Tennessee,2018,3,3,2099
3,South,6,East South Central,TN,47,Tennessee,2019,5,2,136356
3,South,6,East South Central,TN,47,Tennessee,2017,3,4,21156
3,South,6,East South Central,TN,47,Tennessee,2019,3,7,58492
3,South,6,East South Central,TN,47,Tennessee,2019,3,4,22950
3,South,6,East South Central,TN,47,Tennessee,2018,6,3,3297
3,South,6,East South Central,TN,47,Tennessee,2019,5,1,713604
3,South,6,East South Central,TN,47,Tennessee,2019,4,7,38900
3,South,6,East South Central,TN,47,Tennessee,2017,3,5,595
3,South,6,East South Central,TN,47,Tennessee,2017,2,3,2458
3,South,6,East South Central,TN,47,Tennessee,2017,5,7,18552
3,South,6,East South Central,TN,47,Tennessee,2017,5,4,11028
3,South,6,East South Central,TN,47,Tennessee,2017,1,2,126919
3,South,6,East South Central,TN,47,Tennessee,2018,1,2,125399
3,South,6,East South Central,TN,47,Tennessee,2018,5,2,135283
3,South,6,East South Central,TN,47,Tennessee,2017,5,5,320
3,South,6,East South Central,TN,47,Tennessee,2017,5,2,133614
3,South,6,East South Central,TN,47,Tennessee,2019,2,2,184421
3,South,6,East South Central,TN,47,Tennessee,2018,6,6,7416
3,South,6,East South Central,TN,47,Tennessee,2019,2,6,15454
3,South,6,East South Central,TN,47,Tennessee,2017,2,6,13491
3,South,6,East South Central,TN,47,Tennessee,2017,4,4,16493
3,South,6,East South Central,TN,47,Tennessee,2017,3,6,8966
3,South,6,East South Central,TN,47,Tennessee,2018,5,1,707797
3,South,6,East South Central,TN,47,Tennessee,2019,3,2,144654
3,South,6,East South Central,TN,47,Tennessee,2018,1,1,417999
3,South,6,East South Central,TN,47,Tennessee,2018,2,3,2605
3,South,6,East South Central,TN,47,Tennessee,2017,1,3,1866
3,South,6,East South Central,TN,47,Tennessee,2018,2,4,22903
3,South,6,East South Central,TN,47,Tennessee,2019,6,4,12113
3,South,6,East South Central,TN,47,Tennessee,2018,1,3,1845
3,South,6,East South Central,TN,47,Tennessee,2018,3,7,57147
3,South,6,East South Central,TN,47,Tennessee,2017,6,7,13160
3,South,6,East South Central,TN,47,Tennessee,2017,1,5,355
3,South,6,East South Central,TN,47,Tennessee,2019,3,3,2178
3,South,6,East South Central,TN,47,Tennessee,2018,4,5,428
3,South,6,East South Central,TN,47,Tennessee,2019,1,7,42890
3,South,6,East South Central,TN,47,Tennessee,2018,2,2,179918
3,South,6,East South Central,TN,47,Tennessee,2017,6,6,6991
3,South,6,East South Central,TN,47,Tennessee,2017,6,1,924058
3,South,6,East South Central,TN,47,Tennessee,2018,4,3,2713
3,South,6,East South Central,TN,47,Tennessee,2019,1,4,12552
3,South,6,East South Central,TN,47,Tennessee,2019,5,7,21605
3,South,6,East South Central,TN,47,Tennessee,2018,5,6,7039
3,South,6,East South Central,TN,47,Tennessee,2018,6,2,122600
3,South,6,East South Central,TN,47,Tennessee,2019,6,7,15673
3,South,6,East South Central,TN,47,Tennessee,2019,5,3,3417
3,South,6,East South Central,TN,47,Tennessee,2018,1,7,41333
3,South,6,East South Central,TN,47,Tennessee,2018,4,2,140511
3,South,6,East South Central,TN,47,Tennessee,2019,2,5,670
3,South,6,East South Central,TN,47,Tennessee,2018,3,4,22039
3,South,6,East South Central,TN,47,Tennessee,2017,1,4,11669
3,South,6,East South Central,TN,47,Tennessee,2019,2,3,2681
3,South,6,East South Central,TN,47,Tennessee,2018,6,1,948084
3,South,6,East South Central,TN,47,Tennessee,2019,1,5,405
3,South,6,East South Central,TN,47,Tennessee,2018,1,6,15180
3,South,6,East South Central,TN,47,Tennessee,2019,1,1,415969
3,South,6,East South Central,TN,47,Tennessee,2017,6,4,10436
3,South,6,East South Central,TN,47,Tennessee,2019,6,6,7896
3,South,6,East South Central,TN,47,Tennessee,2018,3,1,605578
3,South,6,East South Central,TN,47,Tennessee,2017,1,7,39567
3,South,6,East South Central,TN,47,Tennessee,2019,2,4,23835
3,South,6,East South Central,TN,47,Tennessee,2019,4,3,2637
3,South,6,East South Central,TN,47,Tennessee,2019,3,1,609119
3,South,6,East South Central,TN,47,Tennessee,2019,6,2,129154
3,South,6,East South Central,TN,47,Tennessee,2019,4,2,138729
3,South,6,East South Central,TN,47,Tennessee,2019,3,5,628
3,South,6,East South Central,TN,47,Tennessee,2017,1,6,14395
3,South,6,East South Central,TN,47,Tennessee,2019,4,5,418
3,South,6,East South Central,TN,47,Tennessee,2019,1,6,15943
3,South,6,East South Central,TN,47,Tennessee,2018,2,6,14401
3,South,6,East South Central,TN,47,Tennessee,2019,3,6,9637
3,South,6,East South Central,TN,47,Tennessee,2019,5,6,7173
3,South,6,East South Central,TN,47,Tennessee,2019,1,2,122844
3,South,6,East South Central,TN,47,Tennessee,2017,1,1,417129
3,South,6,East South Central,TN,47,Tennessee,2018,4,7,36972
3,South,7,West South Central,TX,48,Texas,2018,2,1,1587666
3,South,7,West South Central,TX,48,Texas,2019,4,4,208967
3,South,7,West South Central,TX,48,Texas,2018,1,1,949735
3,South,7,West South Central,TX,48,Texas,2017,1,7,1275214
3,South,7,West South Central,TX,48,Texas,2017,2,2,545871
3,South,7,West South Central,TX,48,Texas,2017,3,7,1562961
3,South,7,West South Central,TX,48,Texas,2017,6,5,1650
3,South,7,West South Central,TX,48,Texas,2019,6,7,874518
3,South,7,West South Central,TX,48,Texas,2018,1,6,50942
3,South,7,West South Central,TX,48,Texas,2017,3,5,3808
3,South,7,West South Central,TX,48,Texas,2019,1,1,946773
3,South,7,West South Central,TX,48,Texas,2019,3,2,497041
3,South,7,West South Central,TX,48,Texas,2019,6,6,25194
3,South,7,West South Central,TX,48,Texas,2019,2,7,1779199
3,South,7,West South Central,TX,48,Texas,2017,5,5,2269
3,South,7,West South Central,TX,48,Texas,2019,6,3,14825
3,South,7,West South Central,TX,48,Texas,2019,4,6,31061
3,South,7,West South Central,TX,48,Texas,2019,6,1,2316686
3,South,7,West South Central,TX,48,Texas,2017,3,4,242468
3,South,7,West South Central,TX,48,Texas,2018,2,6,58279
3,South,7,West South Central,TX,48,Texas,2018,5,1,1743146
3,South,7,West South Central,TX,48,Texas,2017,5,3,13371
3,South,7,West South Central,TX,48,Texas,2017,4,5,2924
3,South,7,West South Central,TX,48,Texas,2017,4,6,29760
3,South,7,West South Central,TX,48,Texas,2018,5,5,2385
3,South,7,West South Central,TX,48,Texas,2017,2,4,245724
3,South,7,West South Central,TX,48,Texas,2019,4,3,12136
3,South,7,West South Central,TX,48,Texas,2019,6,5,2092
3,South,7,West South Central,TX,48,Texas,2017,1,5,2636
3,South,7,West South Central,TX,48,Texas,2019,1,3,9098
3,South,7,West South Central,TX,48,Texas,2017,4,2,437792
3,South,7,West South Central,TX,48,Texas,2019,5,7,954943
3,South,7,West South Central,TX,48,Texas,2017,4,3,12637
3,South,7,West South Central,TX,48,Texas,2017,6,3,13440
3,South,7,West South Central,TX,48,Texas,2019,5,2,395111
3,South,7,West South Central,TX,48,Texas,2017,1,1,955732
3,South,7,West South Central,TX,48,Texas,2017,6,6,22275
3,South,7,West South Central,TX,48,Texas,2017,5,6,24004
3,South,7,West South Central,TX,48,Texas,2019,3,7,1612355
3,South,7,West South Central,TX,48,Texas,2018,5,4,138351
3,South,7,West South Central,TX,48,Texas,2017,5,7,883784
3,South,7,West South Central,TX,48,Texas,2019,5,5,2435
3,South,7,West South Central,TX,48,Texas,2019,2,5,4585
3,South,7,West South Central,TX,48,Texas,2017,1,4,117785
3,South,7,West South Central,TX,48,Texas,2018,4,1,1564480
3,South,7,West South Central,TX,48,Texas,2017,2,7,1723383
3,South,7,West South Central,TX,48,Texas,2019,6,4,150808
3,South,7,West South Central,TX,48,Texas,2019,1,4,121924
3,South,7,West South Central,TX,48,Texas,2018,6,6,23698
3,South,7,West South Central,TX,48,Texas,2017,5,4,132593
3,South,7,West South Central,TX,48,Texas,2018,2,5,4437
3,South,7,West South Central,TX,48,Texas,2019,2,3,14359
3,South,7,West South Central,TX,48,Texas,2018,5,7,919040
3,South,7,West South Central,TX,48,Texas,2018,2,7,1750216
3,South,7,West South Central,TX,48,Texas,2018,6,2,331335
3,South,7,West South Central,TX,48,Texas,2019,4,5,3129
3,South,7,West South Central,TX,48,Texas,2019,1,7,1317887
3,South,7,West South Central,TX,48,Texas,2018,4,2,440338
3,South,7,West South Central,TX,48,Texas,2019,1,6,52812
3,South,7,West South Central,TX,48,Texas,2018,3,1,1491411
3,South,7,West South Central,TX,48,Texas,2019,5,3,13881
3,South,7,West South Central,TX,48,Texas,2018,5,3,13660
3,South,7,West South Central,TX,48,Texas,2018,4,7,1294701
3,South,7,West South Central,TX,48,Texas,2017,4,1,1602967
3,South,7,West South Central,TX,48,Texas,2019,1,2,362111
3,South,7,West South Central,TX,48,Texas,2018,1,4,119273
3,South,7,West South Central,TX,48,Texas,2017,2,1,1593957
3,South,7,West South Central,TX,48,Texas,2017,5,1,1742541
3,South,7,West South Central,TX,48,Texas,2017,3,3,11523
3,South,7,West South Central,TX,48,Texas,2018,6,4,140410
3,South,7,West South Central,TX,48,Texas,2018,6,3,14155
3,South,7,West South Central,TX,48,Texas,2019,3,3,11933
3,South,7,West South Central,TX,48,Texas,2018,4,3,12383
3,South,7,West South Central,TX,48,Texas,2017,3,6,39696
3,South,7,West South Central,TX,48,Texas,2018,3,4,250645
3,South,7,West South Central,TX,48,Texas,2018,6,1,2250768
3,South,7,West South Central,TX,48,Texas,2019,3,5,4290
