region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,race,povrate15,childpovrate15,obese_pct,highbloodpress_pct,diabetes_pct,foodinsec_15_17,popestimate,npopchg,births,deaths,naturalinc,internationalmig,domesticmig,netmig,residual,rbirth,rdeath,rnaturalinc,rinternationalmig,rdomesticmig,rnetmig,percap_real_inc,employment_10,employment_20,employment_40,employment_50,employment_60,employment_70,employment_80,employment_90,employment_100,employment_200,employment_300,employment_400,employment_500,employment_600,employment_700,employment_800,employment_900,employment_1000,employment_1100,employment_1200,employment_1300,employment_1400,employment_1500,employment_1600,employment_1700,employment_1800,employment_1900,employment_2000,employment_2001,employment_2002,employment_2010,employment_2011,employment_2012
4,West,9,Pacific,OR,41,Oregon,2019,3,16.56666666666667,24.07777777777778,44.1,34.3,,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
4,West,9,Pacific,OR,41,Oregon,2019,4,16.56666666666667,24.07777777777778,,20.8,,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
4,West,9,Pacific,OR,41,Oregon,2019,5,16.56666666666667,24.07777777777778,,,,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
4,West,9,Pacific,OR,41,Oregon,2019,6,16.56666666666667,24.07777777777778,34.9,25.6,12.9,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
4,West,9,Pacific,OR,41,Oregon,2019,7,16.56666666666667,24.07777777777778,34.9,19.9,8.199999999999999,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,1,13.18955223880597,19.72537313432836,32.4,34,10.6,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,2,13.18955223880597,19.72537313432836,44.7,43.1,16.1,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,3,13.18955223880597,19.72537313432836,,,,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,4,13.18955223880597,19.72537313432836,,15.3,,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,5,13.18955223880597,19.72537313432836,,,,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,6,13.18955223880597,19.72537313432836,30.8,21.7,,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,7,13.18955223880597,19.72537313432836,32.7,19.2,5.6,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,7873779,6279312,1594467,48567,1545900,68971,7804808,7032545,19458,40914,24253,402150,605213,238922,748812,390380,105741,430389,327058,540792,147495,406385,312645,1152004,183380,518316,438238,772263,98276,34958,639029,187616,451413
,,,,PR,,Puerto Rico,2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,7,,,32.6,40,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Northeast,1,New England,RI,44,Rhode Island,2019,1,11.24,14.6,28.6,34.1,9.9,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
1,Northeast,1,New England,RI,44,Rhode Island,2019,2,11.24,14.6,37.3,35.7,11,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
1,Northeast,1,New England,RI,44,Rhode Island,2019,3,11.24,14.6,,,,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
1,Northeast,1,New England,RI,44,Rhode Island,2019,4,11.24,14.6,,17.7,18.9,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
1,Northeast,1,New England,RI,44,Rhode Island,2019,5,11.24,14.6,,,,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
1,Northeast,1,New England,RI,44,Rhode Island,2019,6,11.24,14.6,35.5,53,,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
1,Northeast,1,New England,RI,44,Rhode Island,2019,7,11.24,14.6,38.3,26,10.8,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,656527,516468,140059,933,139126,1418,655109,580853,,,1516,32681,42015,18440,57028,20837,7623,38580,31371,43764,14259,37647,34309,90516,16996,55589,35399,74256,11193,6734,56329,23504,32825
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,20.84782608695653,30.40434782608695,32.1,38.2,12.9,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,20.84782608695653,30.40434782608695,45.8,44.2,16.2,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,20.84782608695653,30.40434782608695,33.8,46.2,26.8,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,20.84782608695653,30.40434782608695,,,,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
3,South,5,South Atlantic,SC,45,South Carolina,2019,5,20.84782608695653,30.40434782608695,,,,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
3,South,5,South Atlantic,SC,45,South Carolina,2019,6,20.84782608695653,30.40434782608695,37.2,28.1,5.8,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
3,South,5,South Atlantic,SC,45,South Carolina,2019,7,20.84782608695653,30.40434782608695,30.4,14.3,,11.7,5148714,64558,56353,50744,5609,5724,53034,58758,191,11.014114,9.9178429,1.0962712,1.1187477,10.36542,11.484168,45420,2901536,2268283,633253,21108,612145,27448,2874088,2457001,12381,4009,11919,166563,267974,81605,304058,104845,34273,123180,138961,163516,29739,227816,47535,244851,62080,255710,175986,417087,35084,53366,328637,101612,227025
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,15.38,20.04307692307692,31.2,31.4,10,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,15.38,20.04307692307692,,,,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,15.38,20.04307692307692,44.6,31,17.9,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,15.38,20.04307692307692,,,,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
2,Midwest,4,West North Central,SD,46,South Dakota,2019,5,15.38,20.04307692307692,,,,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
2,Midwest,4,West North Central,SD,46,South Dakota,2019,6,15.38,20.04307692307692,43.6,,,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
2,Midwest,4,West North Central,SD,46,South Dakota,2019,7,15.38,20.04307692307692,46.9,33.6,,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,617232,461941,155291,25648,129643,31273,585959,498876,6284,1992,2024,35806,47440,22682,66293,17959,6885,41658,27606,24239,6091,19700,10195,72615,13172,44997,31238,87083,11316,8216,67551,18683,48868
3,South,6,East South Central,TN,47,Tennessee,2019,1,18.96000000000001,27.46947368421052,34.8,39.3,13.7,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,6,East South Central,TN,47,Tennessee,2019,2,18.96000000000001,27.46947368421052,47.5,46.7,17.4,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,6,East South Central,TN,47,Tennessee,2019,3,18.96000000000001,27.46947368421052,23.1,33.7,14.8,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,6,East South Central,TN,47,Tennessee,2019,4,18.96000000000001,27.46947368421052,,,,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,6,East South Central,TN,47,Tennessee,2019,5,18.96000000000001,27.46947368421052,,,,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,6,East South Central,TN,47,Tennessee,2019,6,18.96000000000001,27.46947368421052,33,34.1,14.8,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,6,East South Central,TN,47,Tennessee,2019,7,18.96000000000001,27.46947368421052,36.6,19.8,,12.9,6829174,57543,80239,67977,12262,9293,36009,45302,-21,11.799154,9.996026,1.8031286,1.3665367,5.2951279,6.6616645,49640,4205777,3190477,1015300,64123,951177,74710,4131067,3677019,11622,7040,4036,234340,370414,133201,418037,238118,58656,199357,171192,240576,56980,314986,84472,435691,102167,336390,259744,454048,50594,20508,382946,94981,287965
3,South,7,West South Central,TX,48,Texas,2019,1,16.81850393700788,24.68425196850393,31.2,36,11.2,14,28995881,367215,378664,202786,175878,65044,125660,190704,633,13.142455,7.0381813,6.1042738,2.2575102,4.3613358,6.6188459,50021,18024338,13269719,4754619,223791,4530828,269410,17754928,15659657,68101,402927,56693,1250873,989115,668946,1655891,870485,263937,1112912,827037,1275230,219575,1196356,292314,1738525,319982,1383530,1067228,2095271,204813,178270,1712188,378381,1333807
3,South,7,West South Central,TX,48,Texas,2019,2,16.81850393700788,24.68425196850393,36.5,39.7,12,14,28995881,367215,378664,202786,175878,65044,125660,190704,633,13.142455,7.0381813,6.1042738,2.2575102,4.3613358,6.6188459,50021,18024338,13269719,4754619,223791,4530828,269410,17754928,15659657,68101,402927,56693,1250873,989115,668946,1655891,870485,263937,1112912,827037,1275230,219575,1196356,292314,1738525,319982,1383530,1067228,2095271,204813,178270,1712188,378381,1333807
