division_code,division_name,region_code_,region_name_,state_abbr,state_code,state_name,year,obese_pct_1,obese_pct_2,obese_pct_3,obese_pct_4,obese_pct_5,obese_pct_6,highbloodpress_pct_1,highbloodpress_pct_2,highbloodpress_pct_3,highbloodpress_pct_4,highbloodpress_pct_5,highbloodpress_pct_6,diabetes_pct_1,diabetes_pct_2,diabetes_pct_3,diabetes_pct_4,diabetes_pct_5,diabetes_pct_6,povrate15_1,childpovrate15_1,foodinsec_15_17_1,popestimate_1,npopchg_1,births_1,deaths_1,naturalinc_1,internationalmig_1,domesticmig_1,netmig_1,residual_1,rbirth_1,rdeath_1,rnaturalinc_1,rinternationalmig_1,rdomesticmig_1,rnetmig_1,percap_real_inc_1,povrate15_2,childpovrate15_2,foodinsec_15_17_2,popestimate_2,npopchg_2,births_2,deaths_2,naturalinc_2,internationalmig_2,domesticmig_2,netmig_2,residual_2,rbirth_2,rdeath_2,rnaturalinc_2,rinternationalmig_2,rdomesticmig_2,rnetmig_2,percap_real_inc_2,povrate15_3,childpovrate15_3,foodinsec_15_17_3,popestimate_3,npopchg_3,births_3,deaths_3,naturalinc_3,internationalmig_3,domesticmig_3,netmig_3,residual_3,rbirth_3,rdeath_3,rnaturalinc_3,rinternationalmig_3,rdomesticmig_3,rnetmig_3,percap_real_inc_3,povrate15_4,childpovrate15_4,foodinsec_15_17_4,popestimate_4,npopchg_4,births_4,deaths_4,naturalinc_4,internationalmig_4,domesticmig_4,netmig_4,residual_4,rbirth_4,rdeath_4,rnaturalinc_4,rinternationalmig_4,rdomesticmig_4,rnetmig_4,percap_real_inc_4,povrate15_5,childpovrate15_5,foodinsec_15_17_5,popestimate_5,npopchg_5,births_5,deaths_5,naturalinc_5,internationalmig_5,domesticmig_5,netmig_5,residual_5,rbirth_5,rdeath_5,rnaturalinc_5,rinternationalmig_5,rdomesticmig_5,rnetmig_5,percap_real_inc_5,povrate15_6,childpovrate15_6,foodinsec_15_17_6,popestimate_6,npopchg_6,births_6,deaths_6,naturalinc_6,internationalmig_6,domesticmig_6,netmig_6,residual_6,rbirth_6,rdeath_6,rnaturalinc_6,rinternationalmig_6,rdomesticmig_6,rnetmig_6,percap_real_inc_6
9,Pacific,4,West,CA,6,California,2018,15.2,25.4,27.2,30.6,30.1,24.2,,,,,,,,,,,,,16.29482758620689,22.24655172413792,11.2,39461588,103091,465017,277578,187439,71300,-155281,-83981,-367,11.799455,7.0433316,4.7561226,1.8091835,-3.9401379,-2.1309543,50862,16.29482758620689,22.24655172413792,11.2,39461588,103091,465017,277578,187439,71300,-155281,-83981,-367,11.799455,7.0433316,4.7561226,1.8091835,-3.9401379,-2.1309543,50862,16.29482758620689,22.24655172413792,11.2,39461588,103091,465017,277578,187439,71300,-155281,-83981,-367,11.799455,7.0433316,4.7561226,1.8091835,-3.9401379,-2.1309543,50862,16.29482758620689,22.24655172413792,11.2,39461588,103091,465017,277578,187439,71300,-155281,-83981,-367,11.799455,7.0433316,4.7561226,1.8091835,-3.9401379,-2.1309543,50862,16.29482758620689,22.24655172413792,11.2,39461588,103091,465017,277578,187439,71300,-155281,-83981,-367,11.799455,7.0433316,4.7561226,1.8091835,-3.9401379,-2.1309543,50862,16.29482758620689,22.24655172413792,11.2,39461588,103091,465017,277578,187439,71300,-155281,-83981,-367,11.799455,7.0433316,4.7561226,1.8091835,-3.9401379,-2.1309543,50862
9,Pacific,4,West,CA,6,California,2019,13.2,24,30.4,33.6,29.8,23.3,8.300000000000001,9.9,18.3,26.5,42.5,55.8,,1.6,4.9,11.4,16.5,22.8,16.29482758620689,22.24655172413792,11.2,39512223,50635,462617,282520,180097,74028,-203414,-129386,-76,11.715707,7.1547771,4.5609298,1.8747481,-5.1514292,-3.2766812,52328,16.29482758620689,22.24655172413792,11.2,39512223,50635,462617,282520,180097,74028,-203414,-129386,-76,11.715707,7.1547771,4.5609298,1.8747481,-5.1514292,-3.2766812,52328,16.29482758620689,22.24655172413792,11.2,39512223,50635,462617,282520,180097,74028,-203414,-129386,-76,11.715707,7.1547771,4.5609298,1.8747481,-5.1514292,-3.2766812,52328,16.29482758620689,22.24655172413792,11.2,39512223,50635,462617,282520,180097,74028,-203414,-129386,-76,11.715707,7.1547771,4.5609298,1.8747481,-5.1514292,-3.2766812,52328,16.29482758620689,22.24655172413792,11.2,39512223,50635,462617,282520,180097,74028,-203414,-129386,-76,11.715707,7.1547771,4.5609298,1.8747481,-5.1514292,-3.2766812,52328,16.29482758620689,22.24655172413792,11.2,39512223,50635,462617,282520,180097,74028,-203414,-129386,-76,11.715707,7.1547771,4.5609298,1.8747481,-5.1514292,-3.2766812,52328
9,Pacific,4,West,HI,15,Hawaii,2017,15.8,26.8,28.5,29,22.2,19.8,4.6,13.7,21.1,29.7,45.6,55,,2.9,5.7,11.8,17.3,21.3,12.35,17.8,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,12.35,17.8,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,12.35,17.8,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,12.35,17.8,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,12.35,17.8,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,12.35,17.8,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435
9,Pacific,4,West,HI,15,Hawaii,2018,20.6,25.9,30.3,31.1,26.5,17.4,,,,,,,,,,,,,12.35,17.8,7.4,1420593,-3800,17173,12454,4719,4412,-12910,-8498,-21,12.072467,8.7550516,3.3174152,3.1015971,-9.0756159,-5.9740191,43230,12.35,17.8,7.4,1420593,-3800,17173,12454,4719,4412,-12910,-8498,-21,12.072467,8.7550516,3.3174152,3.1015971,-9.0756159,-5.9740191,43230,12.35,17.8,7.4,1420593,-3800,17173,12454,4719,4412,-12910,-8498,-21,12.072467,8.7550516,3.3174152,3.1015971,-9.0756159,-5.9740191,43230,12.35,17.8,7.4,1420593,-3800,17173,12454,4719,4412,-12910,-8498,-21,12.072467,8.7550516,3.3174152,3.1015971,-9.0756159,-5.9740191,43230,12.35,17.8,7.4,1420593,-3800,17173,12454,4719,4412,-12910,-8498,-21,12.072467,8.7550516,3.3174152,3.1015971,-9.0756159,-5.9740191,43230,12.35,17.8,7.4,1420593,-3800,17173,12454,4719,4412,-12910,-8498,-21,12.072467,8.7550516,3.3174152,3.1015971,-9.0756159,-5.9740191,43230
9,Pacific,4,West,HI,15,Hawaii,2019,18.9,29.5,28.7,29.8,25.1,18.8,7,13.4,17.6,31.8,42.4,54.9,,2.9,5.4,11.7,16,19.5,12.35,17.8,7.4,1415872,-4721,16878,12748,4130,5014,-13817,-8803,-48,11.900728,8.9886532,2.9120755,3.5353866,-9.7424078,-6.2070217,43687,12.35,17.8,7.4,1415872,-4721,16878,12748,4130,5014,-13817,-8803,-48,11.900728,8.9886532,2.9120755,3.5353866,-9.7424078,-6.2070217,43687,12.35,17.8,7.4,1415872,-4721,16878,12748,4130,5014,-13817,-8803,-48,11.900728,8.9886532,2.9120755,3.5353866,-9.7424078,-6.2070217,43687,12.35,17.8,7.4,1415872,-4721,16878,12748,4130,5014,-13817,-8803,-48,11.900728,8.9886532,2.9120755,3.5353866,-9.7424078,-6.2070217,43687,12.35,17.8,7.4,1415872,-4721,16878,12748,4130,5014,-13817,-8803,-48,11.900728,8.9886532,2.9120755,3.5353866,-9.7424078,-6.2070217,43687,12.35,17.8,7.4,1415872,-4721,16878,12748,4130,5014,-13817,-8803,-48,11.900728,8.9886532,2.9120755,3.5353866,-9.7424078,-6.2070217,43687
9,Pacific,4,West,OR,41,Oregon,2017,17.9,25.5,30.5,34,34.3,30.3,4.8,13,17.8,30.2,43.3,55.3,,2.2,3.2,10.1,15.5,19.4,16.56666666666667,24.07777777777778,12.89999999999999,4143625,53649,44711,36831,7880,8026,37653,45679,90,10.860619,8.9465103,1.9141078,1.9495722,9.1461802,11.095753,45564,16.56666666666667,24.07777777777778,12.89999999999999,4143625,53649,44711,36831,7880,8026,37653,45679,90,10.860619,8.9465103,1.9141078,1.9495722,9.1461802,11.095753,45564,16.56666666666667,24.07777777777778,12.89999999999999,4143625,53649,44711,36831,7880,8026,37653,45679,90,10.860619,8.9465103,1.9141078,1.9495722,9.1461802,11.095753,45564,16.56666666666667,24.07777777777778,12.89999999999999,4143625,53649,44711,36831,7880,8026,37653,45679,90,10.860619,8.9465103,1.9141078,1.9495722,9.1461802,11.095753,45564,16.56666666666667,24.07777777777778,12.89999999999999,4143625,53649,44711,36831,7880,8026,37653,45679,90,10.860619,8.9465103,1.9141078,1.9495722,9.1461802,11.095753,45564,16.56666666666667,24.07777777777778,12.89999999999999,4143625,53649,44711,36831,7880,8026,37653,45679,90,10.860619,8.9465103,1.9141078,1.9495722,9.1461802,11.095753,45564
9,Pacific,4,West,OR,41,Oregon,2018,14.9,29.5,30.5,37.7,35.8,27.9,,,,,,,,,,,,,16.56666666666667,24.07777777777778,12.89999999999999,4181886,38261,43425,36180,7245,3356,27663,31019,-3,10.431792,8.6913586,1.7404337,.80619675,6.6453581,7.4515548,46923,16.56666666666667,24.07777777777778,12.89999999999999,4181886,38261,43425,36180,7245,3356,27663,31019,-3,10.431792,8.6913586,1.7404337,.80619675,6.6453581,7.4515548,46923,16.56666666666667,24.07777777777778,12.89999999999999,4181886,38261,43425,36180,7245,3356,27663,31019,-3,10.431792,8.6913586,1.7404337,.80619675,6.6453581,7.4515548,46923,16.56666666666667,24.07777777777778,12.89999999999999,4181886,38261,43425,36180,7245,3356,27663,31019,-3,10.431792,8.6913586,1.7404337,.80619675,6.6453581,7.4515548,46923,16.56666666666667,24.07777777777778,12.89999999999999,4181886,38261,43425,36180,7245,3356,27663,31019,-3,10.431792,8.6913586,1.7404337,.80619675,6.6453581,7.4515548,46923,16.56666666666667,24.07777777777778,12.89999999999999,4181886,38261,43425,36180,7245,3356,27663,31019,-3,10.431792,8.6913586,1.7404337,.80619675,6.6453581,7.4515548,46923
9,Pacific,4,West,OR,41,Oregon,2019,18.3,26.2,30.9,35.5,31.8,28.4,7.5,14,17.5,30.8,40.4,56.3,,2.4,3.2,8.6,13.6,17.3,16.56666666666667,24.07777777777778,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,16.56666666666667,24.07777777777778,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,16.56666666666667,24.07777777777778,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,16.56666666666667,24.07777777777778,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,16.56666666666667,24.07777777777778,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,16.56666666666667,24.07777777777778,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573
9,Pacific,4,West,WA,53,Washington,2017,17.3,25.1,31.4,30.1,32.4,26.9,7.7,13.7,18.1,28.2,43.6,55.6,,2.7,4.8,9.800000000000001,14.9,18,15.09487179487179,20.86666666666667,10.80000000000001,7423362,128591,89724,56062,33662,30369,64310,94679,250,12.192307,7.6180859,4.5742216,4.1267462,8.7388802,12.865626,51473,15.09487179487179,20.86666666666667,10.80000000000001,7423362,128591,89724,56062,33662,30369,64310,94679,250,12.192307,7.6180859,4.5742216,4.1267462,8.7388802,12.865626,51473,15.09487179487179,20.86666666666667,10.80000000000001,7423362,128591,89724,56062,33662,30369,64310,94679,250,12.192307,7.6180859,4.5742216,4.1267462,8.7388802,12.865626,51473,15.09487179487179,20.86666666666667,10.80000000000001,7423362,128591,89724,56062,33662,30369,64310,94679,250,12.192307,7.6180859,4.5742216,4.1267462,8.7388802,12.865626,51473,15.09487179487179,20.86666666666667,10.80000000000001,7423362,128591,89724,56062,33662,30369,64310,94679,250,12.192307,7.6180859,4.5742216,4.1267462,8.7388802,12.865626,51473,15.09487179487179,20.86666666666667,10.80000000000001,7423362,128591,89724,56062,33662,30369,64310,94679,250,12.192307,7.6180859,4.5742216,4.1267462,8.7388802,12.865626,51473
9,Pacific,4,West,WA,53,Washington,2018,15.2,29.9,28.9,34.7,33.2,26.9,,,,,,,,,,,,,15.09487179487179,20.86666666666667,10.80000000000001,7523869,100507,87338,57709,29629,23609,47153,70762,116,11.686178,7.7216978,3.9644802,3.1589797,6.3092623,9.4682417,53151,15.09487179487179,20.86666666666667,10.80000000000001,7523869,100507,87338,57709,29629,23609,47153,70762,116,11.686178,7.7216978,3.9644802,3.1589797,6.3092623,9.4682417,53151,15.09487179487179,20.86666666666667,10.80000000000001,7523869,100507,87338,57709,29629,23609,47153,70762,116,11.686178,7.7216978,3.9644802,3.1589797,6.3092623,9.4682417,53151,15.09487179487179,20.86666666666667,10.80000000000001,7523869,100507,87338,57709,29629,23609,47153,70762,116,11.686178,7.7216978,3.9644802,3.1589797,6.3092623,9.4682417,53151,15.09487179487179,20.86666666666667,10.80000000000001,7523869,100507,87338,57709,29629,23609,47153,70762,116,11.686178,7.7216978,3.9644802,3.1589797,6.3092623,9.4682417,53151,15.09487179487179,20.86666666666667,10.80000000000001,7523869,100507,87338,57709,29629,23609,47153,70762,116,11.686178,7.7216978,3.9644802,3.1589797,6.3092623,9.4682417,53151
9,Pacific,4,West,WA,53,Washington,2019,15.4,25.2,31.4,33.7,33,27.9,7.7,12.3,19.6,31,43.4,56.7,,1.6,5.2,9.6,15.4,19.4,15.09487179487179,20.86666666666667,10.80000000000001,7614893,91024,87950,58587,29363,24103,37476,61579,82,11.61918,7.7399988,3.8791811,3.1842763,4.9509993,8.1352758,54610,15.09487179487179,20.86666666666667,10.80000000000001,7614893,91024,87950,58587,29363,24103,37476,61579,82,11.61918,7.7399988,3.8791811,3.1842763,4.9509993,8.1352758,54610,15.09487179487179,20.86666666666667,10.80000000000001,7614893,91024,87950,58587,29363,24103,37476,61579,82,11.61918,7.7399988,3.8791811,3.1842763,4.9509993,8.1352758,54610,15.09487179487179,20.86666666666667,10.80000000000001,7614893,91024,87950,58587,29363,24103,37476,61579,82,11.61918,7.7399988,3.8791811,3.1842763,4.9509993,8.1352758,54610,15.09487179487179,20.86666666666667,10.80000000000001,7614893,91024,87950,58587,29363,24103,37476,61579,82,11.61918,7.7399988,3.8791811,3.1842763,4.9509993,8.1352758,54610,15.09487179487179,20.86666666666667,10.80000000000001,7614893,91024,87950,58587,29363,24103,37476,61579,82,11.61918,7.7399988,3.8791811,3.1842763,4.9509993,8.1352758,54610
,,,,GU,,Guam,2018,23.9,36,32.3,32.3,27.6,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GU,,Guam,2019,22.2,38.4,39.3,39.4,31.1,23.4,,13.4,22.4,40.3,52.5,64,,,8.5,16.8,23,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2018,18.8,35.9,37.8,40.4,37.9,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PR,,Puerto Rico,2019,21.2,33.7,35.5,38.8,38.8,26.3,6.3,15.2,27.7,42.5,62.9,66.40000000000001,,,7.1,15.8,26.4,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
